id,name,slug,batch,website,yc_url,location,region,teamSize,oneLiner,github_org,stage,commit_velocity_30d,commit_velocity_90d,acceleration_ratio,active_repos,contributors,commits_per_employee,stabilized_efficiency,total_stars,total_forks,pr_merge_rate,issue_close_rate,founder_linkedin,founder_twitter,last_scored,open_jobs,hiring_intensity,best_headcount,log_commit,log_eff,log_accel,log_repos,log_contrib,log_stars,log_forks,log_pr,log_issues,log_hiring,log_commit_z,log_eff_z,log_accel_z,log_repos_z,log_contrib_z,log_stars_z,log_forks_z,log_pr_z,log_issues_z,log_hiring_z,raw_score,final_score
30288,Harper,harper,W25,https://www.harperinsure.com/,https://www.ycombinator.com/companies/harper,"San Francisco, CA, USA",United States of America,25.0,AI-native commercial insurance brokerage,HarperFast,Series A (low traction),363,500,2.65,5,14,20.0,100.0,82,10,0.9,0.76,https://linkedin.com/in/dakotahrice,,2026-03-16T09:06:02.713454+00:00,21.0,84.0,25.0,6.2166061010848646,4.61512051684126,1.2947271675944,1.791759469228055,2.70805020110221,4.418840607796597,2.3978952727983707,0.6418538861723948,0.5653138090500605,4.442651256490317,2.056053519095564,1.7160726335582712,0.7795680186628305,0.6650023384300027,0.2783659235516898,-0.3528692170139164,-0.7102604875161148,0.5979529832461351,0.9518884892884172,0.9198452345865017,0.969,100.0
29453,Miden,miden,W24,http://www.miden.co,https://www.ycombinator.com/companies/miden,"15a Ajanaku St, Opebi, Ikeja 101233, Lagos, Nigeria",Nigeria,19.0,Card issuer processor and banking stack for businesses in Sub-…,0xMiden,Series A,322,452,2.48,5,43,23.79,103.7,995,583,0.7,0.31,https://linkedin.com/in/okiemute-d-avworhokai-5b52a7a6,https://x.com/TyrusTechHQ,2026-03-16T09:06:02.713454+00:00,1.0,5.3,19.0,6.115892125483033,4.651099117876491,1.247032293786383,1.791759469228055,3.784189633918261,6.903747257584598,6.369900982828227,0.5306282510621704,0.27002713721306015,1.840549633397487,1.8723900620386977,1.7798381097019937,0.6947493835272214,0.6650023384300027,1.7773400303399953,0.5142650225568444,1.042894716280547,-0.7415714530258066,-0.22826362252371493,-1.445008536358584,0.6481,81.5
29226,Greptile,greptile,W24,https://www.greptile.com,https://www.ycombinator.com/companies/greptile,"San Francisco, CA, USA",United States of America,20.0,AI code review agent with complete context of your codebase,greptileai,Series A (low traction),260,329,3.77,4,56,16.45,73.57,6,5,0.43,1.0,https://linkedin.com/in/dakshg,https://x.com/dakshgup,2026-03-16T09:06:02.713454+00:00,20.0,100.0,20.0,5.799092654460526,4.311738281555703,1.5623463049002497,1.6094379124341003,4.04305126783455,1.9459101490553132,1.791759469228055,0.35767444427181594,0.6931471805599453,4.61512051684126,1.294669982038972,1.178383225690891,1.255491071815679,-0.027113301297753235,2.1379130886713296,-1.21582423910094,-0.9777953844457525,-2.824507192725971,1.462791410876197,1.0765895281580395,0.6085,79.2
27881,Inkeep,inkeep,W23,https://inkeep.com,https://www.ycombinator.com/companies/inkeep,"San Francisco, CA, USA",United States of America,17.0,Build AI Agent teammates and automations in code or no-code,inkeep,Series A,226,243,13.29,4,16,14.29,58.94,1007,106,0.52,0.0,https://linkedin.com/in/edwinngomez,https://x.com/nickgomez,2026-03-16T09:06:02.713454+00:00,11.0,64.7,17.0,5.497168225293201,4.093344061888517,2.659559991941776,1.6094379124341003,2.833213344056216,6.915723448631313,4.672828834461906,0.418710334858185,0.0,4.185098925490565,0.7440762426951787,0.7913194988250787,3.206731529261407,-0.027113301297753235,0.4527079323017477,0.518444240040581,0.29384471853912064,-2.0894332428308875,-1.3074626742319695,0.6857753597687299,0.4416,69.6
28115,Vellum,vellum,W23,https://www.vellum.ai/,https://www.ycombinator.com/companies/vellum,"New York, NY, USA",United States of America,23.0,The AI Product Development Platform,vellum-ai,Series A (low traction),129,290,0.8,5,19,12.61,60.47,93,27,0.8,0.0,https://linkedin.com/in/akash-sharma53,,2026-03-16T09:06:02.713454+00:00,24.0,104.3,23.0,5.673323267171492,4.118549250918918,0.5877866649021191,1.791759469228055,2.995732273553991,4.543294782270004,3.332204510175204,0.5877866649021191,0.0,4.6568134191399295,1.065315115215426,0.8359910767511423,-0.4776263876333359,0.6650023384300027,0.6790834927090392,-0.3094396274345207,-0.297877117238892,-0.05319514480082119,-1.3074626742319695,1.1144810602748607,0.3812,66.1
25531,haddock,haddock,W22,https://haddock.app,https://www.ycombinator.com/companies/haddock,"Barcelona, Spain",Spain,40.0,AI agents to run restaurant operations,haddocking,Series A (low traction),209,260,4.1,5,12,6.5,41.11,256,89,0.94,0.83,https://linkedin.com/in/arnaunavarro,https://x.com/arnaunavarro,2026-03-16T09:06:02.713454+00:00,1.0,2.5,40.0,5.564520407322693,3.740285242173836,1.62924053973028,1.791759469228055,2.5649493574615367,5.549076084895219,4.499809670330265,0.6626879730752367,0.6043159668533296,1.252762968495368,0.8669006522961324,0.16558744982734838,1.3744530743059835,0.6650023384300027,0.07903816663118172,0.041538307732907995,0.21747789781980836,0.8488642815822915,1.1077657546265764,-1.9792034727395995,0.2095,56.2
29441,Retell AI,retell-ai,W24,https://retellai.com,https://www.ycombinator.com/companies/retell-ai,Unknown,Unknown,24.0,Supercharge Your Contact Center Operations with AI Phone Agents,RetellAI,Series A (low traction),97,193,1.01,5,12,8.04,39.4,112,32,0.99,0.27,https://linkedin.com/in/binw,https://x.com/retellai,2026-03-16T09:06:02.713454+00:00,4.0,16.7,24.0,5.267858159063328,3.698829784967104,0.6981347220709844,1.791759469228055,2.5649493574615367,4.727387818712341,3.4965075614664802,0.688134638736401,0.2390169004704999,2.8735646395797834,0.3259031018768579,0.09211524992289839,-0.28138786446198305,0.6650023384300027,0.07903816663118172,-0.24519843142045017,-0.22535739536547955,1.1553262805719313,-0.35220012176309906,-0.5061791643106832,0.044,46.6
25317,Peakflo,peakflo,W22,https://peakflo.co,https://www.ycombinator.com/companies/peakflo,Singapore,Singapore,45.0,Agentic workflows that automate your back‑office operations,peakflo,Series A (low traction),111,141,3.7,4,10,3.13,21.02,60,5,0.96,1.0,https://linkedin.com/in/saurabh-chauhan,https://x.com/GetPeakflo,2026-03-16T09:06:02.713454+00:00,14.0,31.1,45.0,4.955827057601261,3.091951131294534,1.547562508716013,1.6094379124341003,2.3978952727983707,4.110873864173311,1.791759469228055,0.6729444732424258,0.6931471805599453,3.4688560301359703,-0.2431213106868256,-0.9834659344316116,1.2292001664341616,-0.027113301297753235,-0.1536544935457927,-0.4603374424571719,-0.9777953844457525,0.9723864587401186,1.462791410876197,0.034836250796231,0.0133,44.8
29286,PointOne,pointone,W24,https://pointone.com/,https://www.ycombinator.com/companies/pointone,"New York, NY, USA",United States of America,15.0,AI Time Platform for Law Firms,PointOneNav,Series A (low traction),42,82,1.05,5,8,5.47,21.17,59,29,0.98,0.75,https://linkedin.com/in/katon-luaces,https://x.com/PointOneAI,2026-03-16T09:06:02.713454+00:00,18.0,120.0,15.0,4.418840607796597,3.09874002362822,0.7178397931503168,1.791759469228055,2.197224577336219,4.0943445622221,3.4011973816621555,0.6830968447064438,0.5596157879354227,4.795790545596741,-1.222377537784118,-0.9714338670446093,-0.24634516278870183,0.6650023384300027,-0.4331723397619008,-0.46610551574850523,-0.26742519433082684,1.09465458198963,0.9291155967302935,1.2407868811773743,-0.0953,38.6
28216,Escape,escape,W23,https://escape.tech,https://www.ycombinator.com/companies/escape,"New York, NY, USA",United States of America,29.0,Offensive security for the teams that are 100x outnumbered,Escape-Technologies,Series A,39,138,0.39,5,9,4.76,25.63,591,48,0.75,0.75,https://linkedin.com/in/tkalos,https://x.com/icarossio,2026-03-16T09:06:02.713454+00:00,3.0,10.3,29.0,4.9344739331306915,3.282038399825841,0.32930374714260036,1.791759469228055,2.3025850929940455,6.3835066348840055,3.8918202981106265,0.5596157879354227,0.5596157879354227,2.424802725718295,-0.28206117614040455,-0.646571090329999,-0.9373019573493206,0.6650023384300027,-0.2864137692338551,0.332721600473852,-0.050875123191310184,-0.3924656560521557,0.9291155967302935,-0.9140249973994298,-0.299,26.8
